0 1782 338 -62 32667 0 3
0 2437 -5598 416 32546 0 0
0 2468 -5572 416 32545 0 4
0 2458 -5616 416 32543 0 2
0 1431 417 -56 32519 0 3
0 -8792 341 102 31146 0 1
0 2460 -5593 415 31099 0 4
0 2426 -5585 421 31098 0 6
0 2495 -5627 421 31096 0 3
0 2422 -5625 376 31094 0 5
0 -4808 -1193 506 30733 0 6
0 1510 280 -62 30729 0 5
0 -4807 -1196 506 30717 0 0
0 1507 288 -62 30711 0 4
0 1267 355 -63 30583 0 6
0 1260 351 -63 30567 0 4
0 -8387 286 121 30566 0 2
0 -1205 -2532 24 30231 0 3
0 1500 53 -62 29728 0 2
0 -8425 628 96 29725 0 6
0 -8442 333 123 29611 0 2
0 2384 -5645 422 29589 0 6
0 2365 -5680 383 29587 0 1
0 2349 -5669 383 29480 0 1
0 -8420 1358 21 29298 0 5
0 -8418 1328 12 29297 0 0
0 -8433 1319 7 29296 0 3
0 -8424 1320 12 29294 0 3
0 -8416 1317 12 29293 0 0
0 -8418 1346 14 29291 0 2
0 -8420 1295 22 29290 0 1
0 -8420 1299 21 29288 0 6
0 -8418 1296 22 29287 0 3
0 2505 -5655 378 29232 0 5
0 2499 -5661 378 29231 0 6
0 2503 -5657 378 29218 0 2
0 2416 -5537 378 29210 0 2
0 2404 -5565 421 29208 0 5
0 2413 -5565 421 29205 0 5
0 2397 -5587 421 29203 0 1
0 2372 -5648 383 29200 0 1
0 2377 -5655 383 29199 0 1
0 2416 -5526 378 29194 0 5
0 -8345 1105 58 29154 0 5
0 -8142 1225 9 29152 0 6
0 -8745 658 106 29142 0 3
0 -4830 -919 503 29141 0 3
0 1582 198 -43 29095 0 2
0 -8807 638 95 29093 0 4
0 -8533 1031 60 29019 0 2
0 -8432 1108 20 29016 0 5
0 2499 -5652 378 28491 0 5
0 2422 -5537 378 28490 0 2
0 2519 -5554 378 28489 0 1
0 2384 -5650 383 28486 0 4
0 2509 -5560 424 28481 0 4
0 -8673 431 102 28347 0 1
0 -14416 536 25 28060 0 4
0 -14416 542 24 28052 0 3
0 -14416 533 25 28051 0 3
0 -14422 538 24 28048 0 5
0 2379 -5649 383 27928 0 4
0 -4844 -862 502 27820 0 5
0 -4844 -862 502 27818 0 5
0 -4844 -862 502 27817 0 5
0 -4844 -862 502 27815 0 5
0 -4844 -862 502 27814 0 5
0 -4844 -862 502 27812 0 5
0 -4844 -862 502 27811 0 5
0 -10464 -3318 21 27705 0 0
0 -457 1502 17 27624 0 4
0 -462 1492 18 27619 0 2
0 -464 1507 18 27618 0 5
0 -5612 -474 397 27584 0 5
0 -4847 -866 502 27478 0 2
0 -8302 1403 5 26548 0 5
0 2284 450 35 26520 0 3
0 -8253 -2610 134 26401 0 1
0 -6704 -2201 249 26355 0 0
0 -4707 -1231 502 26123 0 2
0 -6377 1268 8 26081 0 2
0 603 1338 89 25994 0 6
0 -5430 -524 398 25962 0 1
0 2282 454 34 25946 0 4
0 594 1363 91 25939 0 1
0 -143 -808 56 25935 0 2
0 -7599 -2076 128 25927 0 3
0 -1129 -3539 52 25923 0 4
0 -14369 120 2 25920 0 6
0 -3445 -946 11 25911 0 4
0 -10648 1059 33 25910 0 5
0 182 -2127 104 25908 0 4
0 -9429 -2119 67 25904 0 5
0 -9389 27 61 25898 0 5
0 -10700 -1156 26 25896 0 4
0 -5418 -498 398 25895 0 5
0 -10947 -3228 42 25890 0 5
0 -1209 -2668 46 25887 0 6
0 -14222 473 69 25098 0 2
0 -14466 465 16 25089 0 1
0 -7341 -1024 180 24819 0 4
0 -7454 -919 171 24818 0 3
0 -5622 -473 398 24519 0 6
0 -5039 -793 496 24484 0 2
0 -5201 -485 389 24468 0 3
0 -5188 -488 387 24463 0 2
0 -11341 -219 76 24366 0 2
0 -5610 -459 405 24364 0 5
0 -4663 -964 501 24205 0 2
0 -4690 -1234 502 24204 0 1
0 2240 283 36 23973 0 5
0 1557 206 -60 23713 0 3
0 1741 255 63 23530 0 2
0 -9030 339 94 23507 0 5
0 -5342 -533 393 23487 0 5
0 -8721 471 99 23050 0 6
0 -9321 271 69 22985 0 6
0 -3989 -1200 155 22900 0 2
0 -4916 -848 502 22013 0 5
0 -4983 -1201 502 21969 0 2
0 -14801 587 1 20472 0 5
0 -9045 556 75 20407 0 4
0 1252 318 -63 20386 0 0
0 -8402 263 121 20381 0 2
0 -5044 -1277 511 19915 0 1
0 -8402 264 121 19911 0 1
0 1320 294 -63 19909 0 2
0 538 -1085 107 19906 0 4
0 -823 -3514 74 19905 0 3
0 -11817 -3188 -30 19254 0 5
0 1627 223 -43 19178 0 1
0 -4915 -954 502 19148 0 2
0 -8855 650 97 18927 0 1
0 -11115 -2016 48 18253 0 4
0 -10104 -2828 23 18221 0 2
0 471 333 41 18165 0 5
0 -11370 -2163 27 18161 0 5
0 1857 -3714 195 18039 0 1
0 -9042 434 94 17804 0 2
0 2973 -3037 121 17698 0 2
0 2562 -4796 111 17690 0 1
0 1854 -3723 163 17689 0 5
0 -10102 -2822 23 17531 0 2
0 973 -1825 83 17253 0 3
0 -14397 426 8 17249 0 6
0 -228 -2548 120 17236 0 4
0 -228 -2548 120 17235 0 4
0 -852 -565 12 17218 0 5
0 -10102 -2799 23 17127 0 4
0 -9968 -3723 23 17125 0 1
0 -9974 -3648 22 17112 0 4
0 -9968 -3723 22 17111 0 1
0 -10462 -3291 21 17109 0 1
